URL;"ETA Number";Version;"Date of issue";"Trade Name";"Generic type and use";"Holder of assesment";"Holder Address";"Holder Postal Code";"Holder City";"Holder Country";"Issuing TAB";"Reference number";"EU Decisioin number(OJEU)";System
https://www.eota.eu/etassessments/17253;18/0645;2;17/10/2023;PROMATECT®-XS;"Fire protective board, slab and mat products and kits";"ETEX Building Performance nv";"Bormstraat 24";B-2830;Tisselt;Belgium;UBAtc;"EAD 350142-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/7978;18/0647;1;22/07/2018;"RAV 8/A 5000 kJ";"Falling Rock Protection Kit used as an EAD";"INCOFIL Tech Srl";"Via degli Artigiani, 52";"Z.I. 38057";"Località Ciré di Pergine Valsugana (TN),";Italy;TSUS;"ETAG 027 used as EAD";2003/0728/EC
https://www.eota.eu/etassessments/16562;18/0648;2;14/02/2023;"SkamoCovering Board 250";"Fire protective board, slab and mat products and kits";"Skamol A/S";"Østergade 58-60";DK-7900;"Nykøbing Mors";Denmark;ETA-DK;"EAD 350142-00-1106";1999/0454/EC
https://www.eota.eu/etassessments/8067;18/0649;1;17/09/2018;"Tecnaria CTL BASE, CTL MAXI and CVT 40 OMEGA connectors";"Wood-concrete composite slab with dowel-type fasteners";"TECNARIA SpA";"Viale Pecori Giraldi 55";IT-36061;"BASSANO DEL GRAPPA-VI";Italy;ETA-DK;"EAD 130090-00-0303";1998/0214/EC;1
https://www.eota.eu/etassessments/8076;18/0651;1;10/09/2020;"Capatect ÖKO-Line TFB";"External Thermal Composite Systems with rendering used as an EAD";"Synthesa Chemie Gesellschaft m.b.H";"Dirnbergerstraße 29-31,";A-4320;Perg;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/8098;18/0653;1;24/09/2018;"MUNGO MSL";"Mechanical fasteners for use in concrete";"MUNGO Befestigungstechnik AG";"Bornfeldstrasse 2";"CH – 4603";OLTEN;Switzerland;ZAG;"EAD 330232-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8099;18/0654;1;27/08/2018;LASTOFLEX-ST;"Liquid applied roof waterproofing on the basis of polysiloxane";"Elastotet SA";"48 KM National Road athens Lamia";"190 11";"Avlona Attiki";Greece;DIBt;"EAD 030019-00-0402";1998/0599/EC
https://www.eota.eu/etassessments/8100;18/0655;1;21/08/2018;"Parmaco modular building system";"Timber building kit used as an EAD";"Parmaco Oy";"Haarlankatu 1 F";FI-33230;Tampere;Finland;Eurofins;"ETAG 007 used as EAD";1999/0455/EC;1
https://www.eota.eu/etassessments/8101;18/0656;1;20/11/2018;CDM-MTX-25/7;"Polyurethane (PU) foam mat to be used for impact sound insulation";"CDM Stravitec";"Reutenbeek 9-11";3090;OVERIJSE;Belgium;ITECONS;"EAD 040049-00-0502";2003/0273/EC;3
https://www.eota.eu/etassessments/8105;18/0657;1;18/09/2018;"1129, 1130s, 1030inox, 1230s and 1131s";"Multi-axis concealed hinge assemblies";"CEAM AMADEO SPA";"Via Dante Alighieri 5,P.O. box n. 39";22072;Cermenate;Italy;ITeC;"EAD 020001-01-0405";1999/0093/EC;1
https://www.eota.eu/etassessments/8107;18/0658;1;24/03/2020;"NPH BASEMENT PLATE, NPH BASEMENT WALL";"Non load-bearing permanent shuttering kits/systems based on hollow blocks or panels of insulating materials and sometimes concrete used as an EAD";"Norpolhaus Sp. z o.o.";"ul. Młodych Techników 64/5";PL-53-645;Wrocław;Poland;TZUS;"ETAG 009 used as EAD";1998/0279/EC;2+
https://www.eota.eu/etassessments/13591;18/0659;2;12/09/2021;"Profitsystem Beams";"Composite wood-based beams and columns";"SOOO Profitsystem";"Dostoevsky str. 27";220040;Minsk;Belarus;TZUS;"EAD 130367-00-0304";1999/0092/EC;1
https://www.eota.eu/etassessments/8109;18/0660;1;26/09/2018;"Carbon Fix S";"Screwed-in plastic anchors for fixing of external thermal insulation composite systems (ETICS) on bottom side of ceilings";"HILTI AKTIENGESELLSCHAFT";"Feldkircherstrasse 100 Postfach 333";9494;Schaan,;Liechtenstein;ZAG;"EAD 330947-00-0604";1997/0463/EC;2+
https://www.eota.eu/etassessments/8110;18/0661;1;20/02/2020;"ⱻ WOOL – natural material";"Factory-made thermal and/or acoustic insulation products made of vegetable or animal fibres";"EMCO, inženiring, projektiranje, svetovanje, posredništvo in trgovina, d.o.o.";"Ferberjeva ulica 29";1000;Ljubljana;Slovenia;ZAG;"EAD 040005-00-1201";1999/0091/EC;3
https://www.eota.eu/etassessments/8114;18/0663;1;22/08/2018;"Injection system ARVEX CV";"Bonded fasteners for use in concrete";"ARVEX GROBELNY Sp. Z.o.o. 2";"Makuszynskiego 4";"30 969";Krakow;Poland;CSTB;"EAD 330499-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8116;18/0664;1;27/08/2018;"Premiacal P8 - Calcium carbonate fine as active addition with catalytic binding performance for concrete";"Calcium carbonate fine as type I addition for concrete, with catalytic binding performance";"Carmeuse Czech Republic s.r.o.";"Mokrá 359";"664 04";Mokrá;"Czech Republic";TZUS;"EAD 260020-00-0301";1999/0469/EC;1+
https://www.eota.eu/etassessments/8117;18/0665;1;27/08/2018;"Premiacal M8 - Calcium carbonate fine as active addition with catalytic binding performance for concrete";"Calcium carbonate fine as type I addition for concrete, with catalytic binding performance";"Carmeuse Czech Republic s.r.o.";"Mokrá 359";"664 04";Mokrá;"Czech Republic";TZUS;"EAD 260020-00-0301";1999/0469/EC;1+
https://www.eota.eu/etassessments/8118;18/0666;1;29/08/2018;"ALSANIT STANDARD: AQUARI, SOLARI, PERSEI, ERIDANI, TAUCETI and ALSANIT LIFT";"Internal Partition Kits used as an EAD";"Przedsiębiorstwo Wyposażania Inwestycji";"ul. Wieleńska 2";64-980;Trzcianka;Poland;ITB;"ETAG 003 used as EAD";1998/0213/EC;3
https://www.eota.eu/etassessments/17242;18/0667;4;21/02/2024;"2KPS EX2+";"Bonded fasteners for use in concrete";"2K polymer systems ltd";"Venture Crescent";"DE55 7RA";"Alfreton Derbyshire";"United Kingdom";TZUS;"EAD 330499-01-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8127;18/0669;1;15/10/2018;"System fire protection plug";"Fire stopping and fire sealing products - Penetration seals";"Adolf Würth GmbH & Co. KG";"Reinhold-Würth-Str. 12-17";74653;Künzelsau;Germany;OIB;"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/17781;18/0672;3;24/12/2023;"PERLIFOC HP";"Renderings and rendering kits intended for fire resistant applications";"Perlita y Vermiculita S.L.";"PC/ Josep Irla i Bosch nº 5-7";08034;Entresuelo(Barcelona);Spain;IETcc;"EAD 350140-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/10269;18/0674;2;28/04/2020;"6117B/6117A – TWINCRIL ESTANDAR BLANCO";"Road marking products";"RALVA S.A.";"C/ Calahorran.2.";E-28864;"AJALVIR (Madrid).";Spain;IETcc;"EAD 230011-00-0106";1996/0579/EC;1
https://www.eota.eu/etassessments/18745;18/0675;4;07/07/2024;"ChemSetTM Reo502TM Plus, ChemSetTM EpconTM C6 Plus, ChemSetTM EpconTM G5 PRO";"Bonded fasteners for use in concrete";"RamsetReid A division of ITW Australia Pty Ltd";"1 Ramset Drive, Chirnside Park";3116;Vic;Australia;TZUS;"EAD 330499-01-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8145;18/0676;1;11/11/2018;"Sistema BFR, Sistema BBR";"Internal Partition Kits used as an EAD";"Berprotect, S.L.";"B-86987583, C/Velazquez";51-28001;Madrid;Spain;TZUS;"ETAG 003 used as EAD";1998/0213/EC;3
https://www.eota.eu/etassessments/8147;18/0677;1;13/08/2018;"FireSeal MASTIC MP";"Linear joint and gap seals";"FireSeal AB";"Esbogatan 14";"164 74";Kista;Sweden;ITB;"EAD 350141-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/8148;18/0678;1;13/08/2018;"Intumescent Paint KS2,Intumescent,Intumescent Graphite, Flex Wrap Wide";"Fire stopping and fire sealing products - Penetration seals";"FireSeal AB";"Esbogatan 14";"164 74";Kista;Sweden;ITB;"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/12088;18/0680;2;20/06/2021;"JT2-D-6-5/6,3xL, JT2-D-12-5/6,3xL, JT2-D-18-5/6,3xL, JT2-D-2-6,5/7,0xL";"Fastening Screws for Sandwich Panels";"EJOT Baubefestigungen GmbH";"In der Stockwiese 35";57334;"Bad Laasphe";Germany;DIBt;"EAD 330047-01-0602";1998/0214/EC;2+
https://www.eota.eu/etassessments/14874;18/0682;2;18/04/2022;"BAU!ES Ceiling Anchor DN-Z";"Anchros for multiple use for non-structural applications used as an EAD";"BAUKING AG";"Reiterweg 2";58636;Iserlohn;Germany;DIBt;"EAD 330747-00-0601";1997/0161/EC
https://www.eota.eu/etassessments/8159;18/0685;1;01/09/2018;"Verbundmörtel CLIC VM EP CONEL, Verbundmörtel CLIC VM EW CONEL,Verbundmörtel CLIC VM ES CONEL";"Systems for post-installed rebar connections with mortar";"CONEL GmbH 4";"Margot-Kalinke-Straße 9";80939;München;Germany;TZUS;"EAD 330087-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8160;18/0686;1;19/09/2018;"Würth Anchor nail W-AN Croatian name: Würth Sidreni čavao W-AN";"Fasteners for use in concrete for redundant non-structural systems";"Würth Hrvatskan d.o.o";"Franje Lucica 32,";10090;Zagreb;Croatia;IETcc;"EAD 330747-00-0601";1997/0161/EC;2+
https://www.eota.eu/etassessments/13897;18/0687;2;01/08/2021;"Isilastik Brandschutzfuge B5";"Linear joint and gap seals";"HBT Hochbau-Brandschutz-Technik GmbH";"Neue Bahnhofstraße 46";34621;Frielendorf;Germany;ITB;"EAD 350141-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/8162;18/0688;1;15/05/2020;"Kalekim Insulation System";"External Thermal Insulation Composite System with rendering used as an EAD";"Kalekim Kimyevi Maddeler san Ve Tic A.S.";"Firuzkoy Mah. Firuzkoy – bulvari N0: 188/1 AVCILAR";34325;"AVCILAR, ISTANBUL";Turkey;CSTB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/18038;18/0689;5;09/09/2024;"Hempafire Pro 315";"Reactive coatings for fire protection of steel elements";"HEMPEL A/S";"Lundtoftegardsvej 91";DK-2800;"Kgs. Lyngby";Denmark;ITeC;"EAD 350402-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/15994;18/0690;4;11/12/2022;"Ultimate Protect Wired Mat 4.0,Ultimate Protect Wired Mat 4.0 Alu 1";"Fire protective board, slab and mat products and kits";"SAINT-GOBAIN ISOVER IBÉRICA SL";"Avenida del Vidrio s/n Azuqueca de Henares";ES-19200;Guadalajara;Spain;ITeC;"EAD 350142-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/15993;18/0691;5;11/12/2022;"Ultimate Protect Slab 4.0,Ultimate Protect Slab 4.0 Alu 1";"Fire protective board, slab and mat products and kits";"SAINT-GOBAIN ISOVER IBÉRICA SL";"Avenida del Vidrio s/n Azuqueca de Henares";ES-19200;Guadalajara;Spain;ITeC;"EAD 350142-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/8157;18/0692;1;29/07/2018;"Verbundmörtel CLIC VM EP CONEL, Verbundmörtel CLIC VM EW CONEL, Verbundmörtel CLIC VM ES CONEL";"Bonded fasteners for use in concrete";"CONEL GmbH & Co.";"Margot-Kalinke-Straße 9";DE-80939;München;Germany;TZUS;"EAD 330499-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8171;18/0694;1;26/10/2018;"TOP SHINGLE RECTANGULAR, TOP SHINGLE BEAVER, TOP SHINGLE TRIANGULAR";"Low bitumen mass shingles with mineral or synthetic reinforcement (laminated or not)";"Tegola Canadese S.p.A.";"21 via dell’industria";31029;"VITTORIO VENETO (TREVISO),";Italy;ITAB-ITC;"EAD 220020-00-0402";1998/0279/EC
https://www.eota.eu/etassessments/8172;18/0696;1;04/08/2018;"GCP EPFI Injection System for concrete";"Bonded fasteners for use in concrete";"General Construction Products, LLC";"Sheridan Rd. STE 910";IL60657;Chicago;"United States";TZUS;"EAD 330499-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/15296;18/0697;2;22/05/2022;"Chapa Térmica IsoTec27 , Telha Térmica IsoTecCoppo";"Factory made self-supporting composite PUR/PIR foam insulated metal sheet for roofing, external cladding and internal lining";"Faustino & Ferreira – Sociedade Construções Metálicas S.A.";"Parque Industrial Manuel da Mota, lote 23";3100-354;Pombal;Portugal;LNEC;"EAD 210020-00-0402";1998/0436/EC;"3, 4"
https://www.eota.eu/etassessments/8174;18/0698;1;19/09/2018;"expansion anchor F-MTP, expansion anchor, F-MTP-G and expansion anchor F-MTP-X";"Mechanical fasteners for use in concrete";"FAYNOT INDUSTRIE SA";"1, rue Emile Faynot";08800;THILAY;France;IETcc;"EAD 330232-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8175;18/0699;1;19/09/2018;"expansion anchors F-MTH, F-MTH-A2 and F-MTH-A4";"Mechanical fasteners for use in concrete";"FAYNOT INDUSTRIE SA";"1, rue Emile Faynot";08800;THILAY;France;IETcc;"EAD 330232-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8178;18/0701;1;17/01/2019;"FIRETEX FX6002";"Reactive coatings for fire protection of steel elements";"Sherwin Wlliams Protective and Marine Coatings";"Towerworks, Kestor Street";"BL2 2AL";Bolton;"United Kingdom";"Warringtonfire (EWCL)";"EAD 350402-00-1106";1999/0454/EC;1
https://www.eota.eu/etassessments/8179;18/0702;1;03/09/2018;"beko injection mortar for concrete";"Bonded fasteners for use in concrete";"beko GmbH";"Rappenfeldstr. 5";DE-86653;Monheim;Germany;DIBt;"EAD 330499-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8180;18/0703;1;05/09/2018;"1. ORALITE® 5910DP High Intensity Prismatic Grade + ORALITE® 5019 UV Digital Printing Ink + 2. ORALITE® 5910DP-010 High Intensity Prismatic ORALITE® 5019 UV Digital Printing Ink +";"Microprismatic retro-reflective sheetings";"ORAFOL Europe Gmbh";"Orafolstraße 2";16515;Oranienburg;Germany;TSUS;"EAD 120001-01-0106";1996/0579/EC;1
https://www.eota.eu/etassessments/8187;18/0706;1;25/07/2019;ProtectFill;;"Knauf Insulation GmbH";"Heraklithstraße 8";84359;"Simbach am Inn";Germany;DIBt;"EAD 040729-00-1201";1999/0091/EC;3
https://www.eota.eu/etassessments/13782;18/0707;2;13/07/2021;"""Supafil Cavity Wall"", ""Supafil Loft Plus"", ""Supafil Timber Frame"", ""Supafil Max Frame""";"Thermal insulation product made of loose fill mineral wool (MW)";"Knauf Insulation GmbH";"Heraklithstraße 8";84359;"Simbach am Inn";Germany;DIBt;"EAD 040729-00-1201";1999/0091/EC;3
https://www.eota.eu/etassessments/13546;18/0708;2;30/05/2021;"BeA/KMR staples d=1,55mm, d=1,8mm und d=2,02mm - with gold coating";"Dowel-type fasteners with resin coating";"BeA GmbH";"Bogenstr.43 – 45";DE-22926;Ahrensburg;Germany;DIBt;"EAD 130019-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/8190;18/0709;1;15/08/2018;"Fireclamp FR Board";"Fire stopping and fire sealing products - Penetration seals";"Abesco Fire Ltd";"Alma Place";"AB30 1AL";"Laurencekirk Aberdeenshire";"United Kingdom";"UL (UK)";"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/8197;18/0711;1;03/12/2018;"PreConTech cast-in anchor channel PTA 40/22";"Anchor channels";"PreConTech e.K";"Beckerweg 6";D-65468;Trebur;Germany;ETA-DK;"EAD 330008-02-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/15387;18/0712;2;16/01/2019;"larson® composite panel A2";"Thin metal composite panel";"Alucoil S.A.";"C/Ircio, Parcelas R72-77. P.I. Bayas";E-09200;"Miranda de Ebro";Spain;IETcc;"EAD 210046-00-1201";1998/0437/EC;"1, 2+, 3, 4"
https://www.eota.eu/etassessments/8206;18/0713;1;16/12/2018;"TECFI Self-drilling screws";"Fastening Screws for Sandwich Panels";"Tecfi S.p.A";"s.s. Appia km 193";81050;Pastorano;Italy;ITB;"EAD 330047-01-0602";1998/0214/EC;2+
https://www.eota.eu/etassessments/8209;18/0714;1;07/08/2018;"“System Curaflam Manschette XSPro” also marketed as” System DBM”";"Fire stopping and fire sealing products - Penetration seals";"DOYMA GmbH & Co Dichtungssysteme, Brandschutzsysteme";"Industriestr. 43-57";D-28876;Oyten;Germany;ETA-DK;"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/8210;18/0716;1;07/08/2018;"RC Safe, Berner Article no.: 186655";"Membrane for use as roof underlay";"Berner Trading Holding GmbH";"Bernerstraße 6";74653;Künzelsau;Germany;ETA-DK;"EAD 030218-00-0402";1999/0090/EC;3
https://www.eota.eu/etassessments/8229;18/0722;1;11/10/2018;"RECTOR-composite wall";"Precast concrete composite wall with point connectors";"Rector Lesage";"16 rue du Hirtzbach";68200;Mulhouse;France;OIB;"EAD 010001-00-0301";1999/0094/EC;"2+, 4"
https://www.eota.eu/etassessments/12906;18/0723;4;28/03/2022;"fermacell flooring systems";"Thermal and sound insulating dry screed system with prefabricated flooring elements";"Fermacell GmbH";"Düsseldorfer Landstrasse 395";47259;Duisburg;Germany;DIBt;"EAD 190013-00-0502";2000/0273/EC;3
https://www.eota.eu/etassessments/8240;18/0725;1;03/09/2018;"Sanistal A/S Injektionssystem PRIMAX XTREME PRO - Xtreme Injektionsmasse for concrete";"Bonded fasteners for use in concrete";"Sanistal A/S";"Handvaerkervej 14";9000;Aalborg;Denmark;DIBt;"EAD 330499-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8243;18/0726;1;12/12/2018;"Upat concrete screw UCS";"Mechanical fasteners for use in concrete";"Upat Vertriebs GmbH";"Bebelstraße 11";79108;"Freiburg im Breisgau";Germany;DIBt;"EAD 330232-00-0601";1996/0582/EC
https://www.eota.eu/etassessments/8244;18/0727;1;13/01/2019;"Cantilever step stair";"Prefabricated Stair Kits";"Deutsches HolztreppenInstitut e.V.";"Von der Heydt";66115;Saarbrücken;Germany;DIBt;"EAD 340006-00-0506";1999/0089/EC;2+
https://www.eota.eu/etassessments/16356;18/0728;2;19/02/2023;"S-IPH 10/p and S-IPH 10/s";"Plastic anchors made of virgin or non-virgin material for fixing of ETICS with rendering";"pgb - Polska";"ul. Fryderyka Wilhelma Redena 3";41-807;ZABRZE;Poland;ITB;"EAD 330196-01-0604";1997/0463/EC;2+
https://www.eota.eu/etassessments/8246;18/0729;1;17/10/2018;"AlphaJoint Systems, BetaJoint Systems, Signature Systems, Slide Systems and Wave system";"In-situ concrete slab permanent joint former";"RCR Flooring Products Ltd";"Mill Close Lee Mill Industrial Estate";"PL21 9GL";Ivybridge;"United Kingdom";"BBA (former TAB)";"EAD 200089-00-0302";1998/0214/EC;2+
https://www.eota.eu/etassessments/8247;18/0730;1;14/10/2018;"Butler macht’s! BM-U ND 220 SK+";"Membrane for use as roof underlay";"hagebau Handelsgesellschaft für Baustoffe mbH & Co. KG";"Celler Straße 47";29614;Soltau;Germany;ETA-DK;"EAD 030218-00-0402";1999/0090/EC;3
https://www.eota.eu/etassessments/8249;18/0731;1;14/01/2019;"HENSOTHERM System für Schachtwand";"Fire stopping and fire sealing products - Penetration seals";"Rudolf Hensel GmbH";"Lauenburger Landstr. 11";21039;Börnsen;Germany;"UL (UK)";"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/8253;18/0732;1;22/08/2018;"System Polo-BSM F”";"Fire stopping and fire sealing products - Penetration seals";"Poloplast GmbH & Co KG";"Poloplast-Straße 1";4060;Leonding;Austria;ETA-DK;"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/20242;18/0734;5;20/02/2025;"Polycarbonate Plastic Chamber";"Plastic chambers for underground network access applications installed below manhole tops";"Langmatz GmbH";"Am Gschwend 10";82467;Garmisch-Partenkirchen;Germany;KIWA;"EAD 340225-00-1109";2015/1959/EC;4
https://www.eota.eu/etassessments/8256;18/0735;1;09/12/2018;"BerryAlloc Wall&Water";"Watertight Covering Kits for Wet Room floors and or walls used as an EAD";"Alloc AS";"Fiboveien 26";NO-4580;Lyngdal;Norway;SINTEF;"ETAG 022 used as EAD";2003/0655/EC;2+
https://www.eota.eu/etassessments/12851;18/0736;2;25/03/2021;"Secugrid/Combigrid Q6 series";"Retangular geogrid for the stabilization of unbound granular layers under applied load";"NAUE GmbH & Co. KG";"Gewerbestraße 2";;Espelkamp-Fiestel;Germany;KIWA;"EAD 080013-00-0102";1996/0581/EC;2+
https://www.eota.eu/etassessments/12852;18/0737;2;29/03/2021;"Secugrid/Combigrid Q1 series";"Retangular geogrid for the stabilization of unbound granular layers under applied load";"NAUE GmbH & Co. KG";"Gewerbestraße 2";;Espelkamp-Fiestel;Germany;KIWA;"EAD 080013-00-0102";1996/0581/EC;2+
https://www.eota.eu/etassessments/8261;18/0739;1;22/10/2018;"Steel wire mesh systems for reinforceTatramesh, Tatramesh Vario, Tatramesh W, Triomesh and GMTd soil";"STEEL MESH SYSTEMS FOR REINFORCED FILL";"GABION CENTER, s.r.o.";"Štverník 662";"906 13";"Brezová pod Bradlom";Slovakia;TSUS;"EAD 200026-00-0102";1998/0214/EC;2+
https://www.eota.eu/etassessments/8263;18/0740;1;01/10/2018;"DynaPanel Glass facade system";"Kits for external wall claddings with laminated rigid cladding element";"Dynamic Cladding Limited";"Cayman Corporate Centre 27 Hospital Road";"Grand Cayman KY1-900";"George Town";"Cayman Islands";ETA-DK;"EAD 090125-00-0404";2003/0640/EC;2+
https://www.eota.eu/etassessments/8273;18/0746;1;04/12/2018;"FIG 447";"Flanged balancing valves";"ZETKAMA Sp. z o.o.";"ul. 3 Maja 12";57-410;"Ścinawka Średnia";Poland;ITB;"EAD 280004-00-0702";1994/0472/EC;4
https://www.eota.eu/etassessments/8274;18/0749;1;27/09/2018;"Pacifyre AWM II / Pacifyre AWM III";"Fire stopping and fire sealing products - Penetration seals";"J. van Walraven Holding B.V.";"Industrieweg 5";"3641 RK";"RK Mijdrecht";Netherlands;DIBt;"EAD 350454-00-1104";1999/0454/EC;1
https://www.eota.eu/etassessments/8277;18/0750;1;29/09/2018;"Gully tops and manhole tops made of the polyamide for external vehicular and pedestrian areas - ROVASCO";"Gully tops and manhole tops made of the polyamide (PA) for external vehicular and pedestrian areas";"PolyPLASTY s.r.o..";"Na Popelce 215/12,";"150 00";"Praha 5";"Czech Republic";TZUS;"EAD 180003-00-0704";1997/0464/EC
https://www.eota.eu/etassessments/8278;18/0751;1;29/11/2018;"Sika ThermoCoat Silicate RS MW";"External Thermal Insulation Composite Systems with Rendering used as an EAD";"Sika Srbija d.o.o";"Patrijarha Pavla 1";"223 10";Šimanovci;"Solomon Islands";TZUS;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/8280;18/0752;1;24/10/2018;"Iglu Global Block";"Non load-bearing permanent shuttering kit based on hollow blocks of thermal insulation material used as an EAD";"Alltherm Build Limited";"222-224 Harold’s Cross Road Harold’s Cross";6W;Dublin;Ireland;OIB;"ETAG 009 used as EAD";1998/0279/EC;2+
https://www.eota.eu/etassessments/8285;18/0753;1;27/09/2018;BIOCLERE®;;"EKOFINN-POL Sp. z o.o";"ul. Leśna";80-297;Banino;Poland;ITB;"EAD 180025-00-0704";1999/0464/EC;3
https://www.eota.eu/etassessments/18270;18/0754;3;26/03/2024;"CE 1, CE 2, CE 3, CE 4, CE 5, CE 6, CE 7, CE 8, CE 9, CE 10, CE 11, CE 1/110, CE 2/110, CE 3/110, CE 4/110, CE 5/110, CE 6/110, CE 7/110, CE 8/110, CE 9/110, CE 10/110 and CE 11/110 Glass fibre meshes for reinforcement of cement based renderings";"Glass fibre mesh for reinforcement of cementitious or cement-based renderings";"CB Production Sp. z o.o";"ul. Ozimska 2A";46-053;Chrząstowice;Poland;ITB;"EAD 040016-01-0404";1997/0556/EC;2+
https://www.eota.eu/etassessments/8287;18/0755;1;20/11/2020;"External Thermal Insulation Composite System CERESIT CERATHERM CLASSIC PHENOLIC";"External Thermal Insulation Composite Systems with rendering used as an EAD";"HENKEL POLSKA Operations Spółka z o.o";"ul. Domaniewska 41";"PL 02-672";Warsaw;Poland;Łukasiewicz-WIT;"EAD 040083-00-0404";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/8290;18/0757;1;17/09/2018;"POLI-FARBE System";"External Thermal Insulation Composite Systems with rendering used as an EAD";"Poli-Farbe Vegyipari Kft.";"6235 Bócsa, III. ker. 2.";;;Hungary;EMI;"ETAG 004 used as EAD";
https://www.eota.eu/etassessments/1301;18/0760;1;22/11/2018;"Schedel Multistar Plan";"Watertight covering kit for wet room floors ans walls based on inherently watertight boards";"Kunststofftechnik Schedel GmbH";"Oelsnitzer Straße 55";08223;Falkenstein;Germany;DIBt;"ETAG 022 used as EAD";2003/0655/EC
https://www.eota.eu/etassessments/8299;18/0761;1;20/11/2018;"ALTECO-Line Kaltplastik UP-2K";"Road marking products";"Alteco Technik GmbH";"Raiffeisenstraße 16";27239;Twistringen;Germany;KIWA;"EAD 230011-00-0106";1996/0579/EC;1
https://www.eota.eu/etassessments/8302;18/0764;1;01/10/2018;"Bucan Concrete Screw BBS-SK 6";"Fasteners for use in concrete for redundant non-structural systems";"Bucan Befestigungstechnik AG";"Althardstrasse 147";8105;Regensdorf;Switzerland;DIBt;"EAD 330747-00-0601";1997/0161/EC;2+
https://www.eota.eu/etassessments/8304;18/0767;1;01/10/2018;"DynaPanel Stone";"Kits for external wall claddings with laminated rigid cladding element";"Dynamic Cladding Limited";"Cayman Corporate Centre 27 Hospital Road";"Grand Cayman KY1-900";"George Town";"Cayman Islands";ETA-DK;"EAD 090125-00-0404";2003/0640/EC;2+
https://www.eota.eu/etassessments/8305;18/0768;1;30/09/2018;"Bucan Betonschraube BBS-SK";"Mechanical fasteners for use in concrete";"Bucan Befestigungstechnik AG";"Althardstrasse 147";8105;Regensdorf;Switzerland;DIBt;"EAD 330232-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/8313;18/0784;1;04/02/2019;"Josef Kihlberg staples JK783, JK653";"Dowel-type fasteners with resin coating";"SIGNODE INDUSTRIAL GROUP Josef Kihlberg AB";"Industrigatan 37B";"544 50";Hjo;Sweden;DIBt;"EAD 130019-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/15673;18/0785;2;18/01/2023;"PFEIFER-Column shoe PCC";"Column shoe";"Pfeifer Seil- und Hebetechnik GmbH";"Dr.-Karl-Lenz-Str. 66";87700;Memmingen;Germany;DIBt;"EAD 200102-00-0302";2000/0606/EC
https://www.eota.eu/etassessments/8320;18/0787;1;27/09/2018;"SFK, VISION";"Thermostatic radiator valves";"Vario Term Sp. z o.o.";"ul. Ogórkowa 96";04-998;Warszawa,;Poland;ITB;"EAD 280005-00-0702";1999/0472/EC;4
https://www.eota.eu/etassessments/8321;18/0788;1;10/10/2018;"MICOREA bridge deck waterproofing System";"Liquid applied bridge deck waterproofing kits used as an EAD";"Elmico AS";"Sagmoen 100";2223;GALTERUD;Norway;DIBt;"ETAG 033 used as EAD";2003/0722/EC
